ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 14:09:24 104m





Relative time;HS4D-5(24422).Ch2;HS4D-5(24422).Ch3
s;V;V
28.2125;151.18577;1.1794355
28.2126;148.81423;1.1995968
28.2127;146.44269;1.171371
28.2128;143.87352;1.1915323
28.2129;142.49012;1.1592742
28.213;142.68775;1.1491935
28.2131;142.88538;1.1915323
28.2132;142.29249;1.1310484
28.2133;142.09486;1.1653226
28.2134;142.09486;1.1391129
28.2135;156.52174;1.0725806
28.2136;158.69565;0.98790323
28.2137;163.63636;1.1512097
28.2138;166.40316;1.1209677
28.2139;167.98419;1.108871
28.214;170.1581;1.0806452
28.2141;172.72727;1.125
28.2142;174.11067;1.108871
28.2143;174.3083;0.86895161
28.2144;174.11067;0.97580645
28.2145;174.70356;1.1572581
28.2146;173.51779;1.0362903
28.2147;173.32016;1.0826613
28.2148;172.52964;1.0806452
28.2149;171.14625;1.0887097
28.215;170.1581;1.0826613
28.2151;167.58893;1.0564516
28.2152;166.20553;1.1008065
28.2153;163.83399;1.0866935
28.2154;161.26482;1.0947581
28.2155;158.69565;1.0564516
28.2156;156.917;1.0846774
28.2157;154.54545;1.1169355
28.2158;151.97628;1.0826613
28.2159;149.20949;1.0423387
28.216;146.44269;1.0383065
28.2161;143.87352;1.0806452
28.2162;141.30435;1.0302419
28.2163;139.92095;1.0524194
28.2164;139.32806;1.0826613
28.2165;137.54941;0.91330645
28.2166;138.93281;1.1512097
28.2167;138.53755;1.0967742
28.2168;138.33992;1.0967742
28.2169;154.54545;1.1975806
28.217;157.90514;1.1491935
28.2171;161.46245;1.1512097
28.2172;163.83399;1.1693548
28.2173;165.61265;1.1653226
28.2174;167.78656;1.1612903
28.2175;169.36759;1.1774194
28.2176;170.35573;1.1471774
28.2177;171.34387;1.1895161
28.2178;171.5415;1.1693548
28.2179;171.34387;1.1471774
28.218;170.35573;1.1814516
28.2181;169.76285;1.1431452
28.2182;168.97233;1.1754032
28.2183;167.58893;1.1370968
28.2184;165.41502;1.1552419
28.2185;164.22925;1.1955645
28.2186;162.05534;1.1592742
28.2187;159.88142;1.1915323
28.2188;156.917;1.1552419
28.2189;154.94071;1.1229839
28.219;152.56917;1.1431452
28.2191;149.60474;1.1330645
28.2192;148.02372;1.1532258
28.2193;145.25692;1.1512097
28.2194;142.88538;1.1491935
28.2195;139.52569;1.0665323
28.2196;139.72332;1.1633065
28.2197;139.72332;1.1129032
28.2198;139.52569;1.1068548
28.2199;139.13043;1.1028226
28.22;139.13043;1.0947581
28.2201;152.56917;1.0302419
28.2202;156.71937;1.0725806
28.2203;160.67194;1.0887097
28.2204;163.63636;1.0584677
28.2205;166.60079;1.046371
28.2206;169.56522;1.0745968
28.2207;171.5415;1.0725806
28.2208;173.32016;1.0846774
28.2209;177.27273;1.0967742
28.221;175.09881;1.0725806
28.2211;175.29644;1.0766129
28.2212;175.49407;1.0725806
28.2213;175.49407;1.0625
28.2214;174.50593;1.0806452
28.2215;173.51779;1.0947581
28.2216;172.72727;1.1270161
28.2217;170.75099;1.0967742
28.2218;169.16996;1.0887097
28.2219;166.20553;1.0403226
28.222;163.63636;1.0685484
28.2221;161.66008;1.1068548
28.2222;159.48617;1.1008065
28.2223;157.11462;1.0725806
28.2224;154.34783;0.83870968
28.2225;152.56917;1.1431452
28.2226;150;1.1330645
28.2227;147.43083;1.0887097
28.2228;144.66403;1.0806452
28.2229;143.083;1.1068548
28.223;143.67589;1.1048387
28.2231;143.28063;1.1169355
28.2232;142.88538;1.1512097
28.2233;142.68775;1.141129
28.2234;143.083;1.1068548
28.2235;155.73123;1.2520161
28.2236;160.27668;1.2096774
28.2237;163.63636;1.2016129
28.2238;167.19368;1.1935484
28.2239;168.97233;1.1592742
28.224;170.94862;1.1693548
28.2241;173.91304;1.1612903
28.2242;174.90119;1.1693548
28.2243;175.49407;1.391129
28.2244;175.6917;1.3266129
28.2245;175.49407;1.0887097
28.2246;175.29644;1.2157258
28.2247;174.50593;1.2197581
28.2248;172.9249;1.1693548
28.2249;172.13439;1.1733871
28.225;170.1581;1.1895161
28.2251;168.57708;1.1895161
28.2252;166.20553;1.2177419
28.2253;165.61265;0.88104839
28.2254;162.25296;1.2177419
28.2255;159.68379;1.2177419
28.2256;157.31225;1.1895161
28.2257;154.74308;1.1915323
28.2258;152.37154;1.1995968
28.2259;150;1.1995968
28.226;147.62846;1.2217742
28.2261;145.05929;1.3266129
28.2262;142.88538;1.2419355
28.2263;140.31621;1.2016129
28.2264;140.90909;1.1975806
28.2265;140.71146;1.1975806
28.2266;139.92095;1.2399194
28.2267;140.11858;1.2379032
28.2268;140.31621;1.1895161
28.2269;155.33597;1.0907258
28.227;159.48617;1.1572581
28.2271;162.64822;1.1491935
28.2272;165.41502;1.1854839
28.2273;167.3913;1.1471774
28.2274;168.97233;1.141129
28.2275;170.55336;1.1431452
28.2276;171.73913;1.1108871
28.2277;172.13439;1.1512097
28.2278;172.13439;1.1028226
28.2279;171.93676;1.0806452
28.228;171.73913;1.1008065
28.2281;170.55336;1.1068548
28.2282;170.94862;1.3084677
28.2283;168.7747;1.1935484
28.2284;166.79842;1.1209677
28.2285;165.21739;1.1008065
28.2286;163.83399;1.1935484
28.2287;161.26482;1.1068548
28.2288;158.49802;1.0967742
28.2289;156.917;1.1169355
28.229;154.34783;1.1995968
28.2291;152.17391;1.2096774
28.2292;150;1.125
28.2293;147.43083;1.125
28.2294;144.66403;1.1330645
28.2295;142.29249;1.1512097
28.2296;141.30435;1.2016129
28.2297;141.10672;1.1633065
28.2298;140.71146;1.1935484
28.2299;140.11858;1.1875
28.23;139.92095;1.1774194
28.2301;153.16206;1.4294355
28.2302;156.32411;1.2560484
28.2303;160.67194;1.2741935
28.2304;163.43874;1.2439516
28.2305;166.20553;1.25
28.2306;168.97233;1.2217742
28.2307;171.34387;1.2278226
28.2308;172.52964;1.2096774
28.2309;173.51779;1.1794355
28.231;174.50593;1.2056452
28.2311;175.88933;1.2399194
28.2312;175.6917;1.3326613
28.2313;175.29644;1.2278226
28.2314;174.50593;1.1875
28.2315;173.71542;1.1814516
28.2316;172.72727;1.2157258
28.2317;171.34387;1.1895161
28.2318;169.16996;1.141129
28.2319;166.99605;1.171371
28.232;164.62451;1.2137097
28.2321;162.84585;1.2137097
28.2322;160.47431;1.1532258
28.2323;158.10277;1.2056452
28.2324;155.92885;1.1673387
28.2325;153.75494;1.1854839
28.2326;151.58103;1.2903226
28.2327;148.81423;1.2258065
28.2328;146.83794;1.1814516
28.2329;144.07115;1.1592742
28.233;144.4664;1.1754032
28.2331;144.4664;1.1935484
28.2332;144.07115;1.1915323
28.2333;143.87352;1.1814516
28.2334;143.87352;1.1572581
28.2335;156.917;1.0544355
28.2336;161.06719;1.1008065
28.2337;164.03162;1.1028226
28.2338;166.99605;1.0745968
28.2339;169.36759;1.0987903
28.234;171.93676;1.1209677
28.2341;175.09881;1.2943548
28.2342;176.48221;1.2016129
28.2343;175.88933;0.95967742
28.2344;176.48221;0.86895161
28.2345;176.67984;1.125
28.2346;176.28458;1.0806452
28.2347;175.49407;1.0685484
28.2348;174.70356;1.0221774
28.2349;173.51779;1.0866935
28.235;172.33202;1.0806452
28.2351;170.1581;1.0927419
28.2352;168.37945;1.0887097
28.2353;166.40316;1.0766129
28.2354;164.22925;1.0826613
28.2355;162.05534;1.0665323
28.2356;159.28854;1.0504032
28.2357;157.50988;1.0866935
28.2358;154.54545;1.078629
28.2359;152.17391;1.0705645
28.236;150;1.0625
28.2361;147.2332;1.0987903
28.2362;144.4664;1.046371
28.2363;141.6996;1.0383065
28.2364;141.30435;1.0362903
28.2365;140.90909;1.0806452
28.2366;140.31621;1.1149194
28.2367;139.92095;1.0665323
28.2368;140.11858;1.0806452
28.2369;154.54545;1.1471774
28.237;158.89328;1.2540323
28.2371;162.05534;1.1754032
28.2372;164.62451;1.1229839
28.2373;167.19368;1.1330645
28.2374;168.7747;1.1391129
28.2375;170.55336;1.1653226
28.2376;172.13439;1.1572581
28.2377;172.72727;1.1169355
28.2378;173.12253;1.1814516
28.2379;173.12253;1.1310484
28.238;172.72727;1.1552419
28.2381;172.52964;1.1794355
28.2382;171.34387;1.1754032
28.2383;170.1581;1.1673387
28.2384;168.37945;1.1552419
28.2385;166.79842;1.3104839
28.2386;164.62451;1.203629
28.2387;162.25296;1.1471774
28.2388;159.68379;1.1512097
28.2389;157.70751;1.141129
28.239;155.13834;1.1552419
28.2391;155.73123;1.0362903
28.2392;150.19763;1.1330645
28.2393;147.43083;1.1370968
28.2394;144.86166;1.1391129
28.2395;142.49012;1.1129032
28.2396;141.10672;1.1189516
28.2397;141.30435;1.1169355
28.2398;140.51383;1.0524194
28.2399;140.51383;1.0967742
28.24;140.11858;1.1995968
28.2401;154.1502;1.0584677
28.2402;155.73123;1.0302419
28.2403;160.07905;1.0141129
28.2404;163.24111;1.0362903
28.2405;166.20553;1.0645161
28.2406;168.7747;1.0544355
28.2407;171.5415;1.171371
28.2408;173.12253;1.0766129
28.2409;174.3083;1.0403226
28.241;175.29644;1.0866935
28.2411;176.08696;1.0645161
28.2412;176.48221;1.0685484
28.2413;176.28458;1.0645161
28.2414;176.08696;1.1290323
28.2415;174.90119;1.1149194
28.2416;173.91304;1.1048387
28.2417;171.93676;1.0927419
28.2418;170.35573;1.1008065
28.2419;167.78656;1.1028226
28.242;165.61265;1.1008065
28.2421;163.24111;1.1532258
28.2422;160.86957;1.0907258
28.2423;158.49802;1.0927419
28.2424;156.32411;1.0604839
28.2425;153.55731;1.0806452
28.2426;151.18577;1.125
28.2427;148.41897;1.1028226
28.2428;146.64032;1.1854839
28.2429;143.67589;1.1310484
28.243;143.87352;1.1290323
28.2431;143.67589;1.0826613
28.2432;143.47826;1.1572581
28.2433;143.083;1.1129032
28.2434;143.87352;1.0967742
28.2435;155.33597;1.3629032
28.2436;159.88142;1.2258065
28.2437;163.63636;1.2016129
28.2438;166.99605;1.1653226
28.2439;169.16996;1.1612903
28.244;170.75099;1.2016129
28.2441;173.71542;1.1975806
28.2442;175.6917;1.1451613
28.2443;176.28458;1.3104839
28.2444;176.67984;1.4153226
28.2445;176.67984;1.1834677
28.2446;176.48221;1.2600806
28.2447;175.88933;1.1935484
28.2448;175.09881;1.2076613
28.2449;173.12253;1.0887097
28.245;172.52964;1.2076613
28.2451;170.35573;1.266129
28.2452;167.98419;1.1955645
28.2453;166.00791;1.1733871
28.2454;163.83399;1.171371
28.2455;161.85771;1.2076613
28.2456;158.89328;1.2157258
28.2457;156.917;1.141129
28.2458;154.54545;1.2641129
28.2459;152.17391;1.2278226
28.246;149.60474;1.2116935
28.2461;147.03557;1.1875
28.2462;144.07115;1.2096774
28.2463;141.89723;1.203629
28.2464;141.89723;1.1895161
28.2465;141.89723;1.2096774
28.2466;140.90909;1.1854839
28.2467;140.90909;1.2459677
28.2468;141.10672;1.1975806
28.2469;154.94071;1.0423387
28.247;159.68379;1.1431452
28.2471;163.43874;1.1653226
28.2472;165.61265;1.1794355
28.2473;167.98419;1.1310484
28.2474;170.1581;1.1350806
28.2475;171.73913;1.1532258
28.2476;172.72727;1.1633065
28.2477;173.51779;1.1451613
28.2478;174.11067;1.1189516
28.2479;173.71542;1.1229839
28.248;173.32016;1.1391129
28.2481;172.9249;1.1572581
28.2482;171.5415;1.0443548
28.2483;170.94862;1.1048387
28.2484;169.16996;1.1552419
28.2485;166.60079;1.1209677
28.2486;165.41502;1.1330645
28.2487;162.45059;1.0745968
28.2488;160.47431;1.1149194
28.2489;158.49802;1.0846774
28.249;156.32411;1.1391129
28.2491;153.75494;1.1149194
28.2492;151.18577;1.1370968
28.2493;148.22134;1.0362903
28.2494;146.24506;1.1532258
28.2495;143.67589;1.1733871
28.2496;141.89723;1.1471774
28.2497;142.29249;1.1774194
28.2498;142.29249;1.1733871
28.2499;141.50198;1.171371
28.25;141.89723;1.2016129
28.2501;184.98024;2.2741935
28.2502;157.31225;1.2903226
28.2503;161.46245;1.2600806
28.2504;164.22925;1.2459677
28.2505;167.98419;1.2641129
28.2506;170.35573;1.2560484
28.2507;172.33202;1.2399194
28.2508;173.71542;1.2076613
28.2509;175.49407;1.2137097
28.251;176.08696;1.2056452
28.2511;176.67984;1.2237903
28.2512;177.27273;1.2096774
28.2513;177.27273;1.1875
28.2514;176.28458;1.1834677
28.2515;176.28458;1.1229839
28.2516;175.09881;1.2580645
28.2517;173.51779;1.1854839
28.2518;171.14625;1.1572581
28.2519;169.16996;1.1532258
28.252;166.60079;1.1995968
28.2521;164.62451;1.2076613
28.2522;162.64822;1.1693548
28.2523;160.07905;1.1532258
28.2524;157.70751;1.2056452
28.2525;155.5336;1.203629
28.2526;153.35968;1.2096774
28.2527;150.79051;1.1955645
28.2528;148.22134;1.1774194
28.2529;145.65217;1.203629
28.253;145.25692;1.1875
28.2531;145.8498;1.2137097
28.2532;145.25692;1.1552419
28.2533;145.05929;1.1754032
28.2534;145.05929;1.171371
28.2535;158.89328;1.0322581
28.2536;160.67194;1.141129
28.2537;164.42688;1.0907258
28.2538;167.3913;1.0907258
28.2539;169.96047;1.0846774
28.254;171.93676;1.0866935
28.2541;174.90119;1.1310484
28.2542;176.87747;1.1491935
28.2543;176.87747;1.0322581
28.2544;177.47036;0.8891129
28.2545;177.66798;1.1290323
28.2546;178.06324;1.1370968
28.2547;176.87747;1.0443548
28.2548;175.88933;1.0443548
28.2549;175.09881;1.0685484
28.255;173.51779;1.0866935
28.2551;171.93676;1.0907258
28.2552;169.96047;1.0725806
28.2553;167.78656;1.0524194
28.2554;165.81028;1.0766129
28.2555;163.63636;1.1028226
28.2556;161.46245;1.0745968
28.2557;159.09091;1.0766129
28.2558;156.917;1.0665323
28.2559;154.34783;1.0342742
28.256;151.77866;1.0907258
28.2561;149.20949;1.0685484
28.2562;146.44269;1.0544355
28.2563;143.67589;1.0483871
28.2564;143.083;1.0967742
28.2565;142.68775;1.1290323
28.2566;141.6996;1.0705645
28.2567;141.50198;1.0806452
28.2568;141.50198;1.0604839
28.2569;155.73123;1.3790323
28.257;158.89328;1.1895161
28.2571;162.25296;1.1451613
28.2572;165.41502;1.1391129
28.2573;166.99605;1.0766129
28.2574;169.56522;1.1653226
28.2575;171.73913;1.1693548
28.2576;172.9249;1.1754032
28.2577;174.11067;1.1108871
28.2578;174.3083;1.1350806
28.2579;174.3083;1.1431452
28.258;174.3083;1.1693548
28.2581;173.32016;1.1814516
28.2582;173.32016;1.1854839
28.2583;171.73913;1.1612903
28.2584;170.55336;1.1572581
28.2585;168.37945;1.2096774
28.2586;166.79842;1.1975806
28.2587;164.62451;1.1774194
28.2588;161.46245;1.1370968
28.2589;160.07905;1.1491935
28.259;157.70751;1.1754032
28.2591;154.94071;1.1391129
28.2592;152.7668;1.1875
28.2593;150;1.1592742
28.2594;144.86166;1.2923387
28.2595;144.26877;1.1471774
28.2596;142.29249;1.1129032
28.2597;142.68775;1.1169355
28.2598;142.09486;1.0745968
28.2599;141.6996;1.1108871
28.26;141.10672;1.1310484
28.2601;141.50198;1.1290323
28.2602;155.13834;0.91532258
28.2603;159.88142;1.0604839
28.2604;163.63636;1.0745968
28.2605;166.79842;1.078629
28.2606;169.36759;1.0927419
28.2607;171.93676;1.0100806
28.2608;173.91304;1.0423387
28.2609;175.29644;1.0725806
28.261;176.48221;1.0483871
28.2611;177.0751;1.1048387
28.2612;177.27273;1.0322581
28.2613;177.47036;1.0705645
28.2614;177.27273;1.0806452
28.2615;176.67984;1.0907258
28.2616;175.49407;1.1028226
28.2617;172.72727;1.3306452
28.2618;172.33202;1.1169355
28.2619;170.55336;1.108871
28.262;168.18182;1.1229839
28.2621;165.21739;1.0766129
28.2622;163.24111;1.108871
28.2623;160.86957;1.141129
28.2624;158.10277;1.1068548
28.2625;155.92885;1.1169355
28.2626;153.35968;1.0826613
28.2627;150.59289;1.0987903
28.2628;147.82609;1.0705645
28.2629;145.25692;1.0927419
28.263;145.45455;1.1008065
28.2631;145.05929;1.1229839
28.2632;145.05929;1.1875
28.2633;144.86166;1.1451613
28.2634;144.4664;1.1189516
28.2635;179.8419;1.9717742
28.2636;160.27668;1.2358871
28.2637;164.42688;1.1653226
28.2638;167.3913;1.1854839
28.2639;170.1581;1.1834677
28.264;171.5415;1.2016129
28.2641;175.09881;1.2056452
28.2642;176.67984;1.1290323
28.2643;178.26087;1.2116935
28.2644;178.85375;1.4475806
28.2645;179.05138;1.2298387
28.2646;181.2253;1.2782258
28.2647;177.86561;1.2318548
28.2648;177.0751;1.2137097
28.2649;176.08696;1.2137097
28.265;174.90119;1.2439516
28.2651;172.72727;1.2016129
28.2652;170.94862;1.2197581
28.2653;171.93676;1.4294355
28.2654;166.40316;1.1915323
28.2655;164.42688;1.2076613
28.2656;162.25296;1.1975806
28.2657;159.28854;1.1875
28.2658;156.71937;1.2076613
28.2659;154.34783;1.2056452
28.266;151.77866;1.233871
28.2661;147.2332;1.0362903
28.2662;146.24506;1.2701613
28.2663;143.87352;1.2197581
28.2664;142.88538;1.1995968
28.2665;142.29249;1.2096774
28.2666;142.68775;1.203629
28.2667;142.09486;1.1834677
28.2668;141.89723;1.1875
28.2669;169.76285;0.45564516
28.267;158.69565;1.141129
28.2671;162.84585;1.1633065
28.2672;166.00791;1.1350806
28.2673;168.37945;1.1370968
28.2674;170.35573;1.1612903
28.2675;172.33202;1.1532258
28.2676;173.71542;1.1491935
28.2677;174.11067;1.1108871
28.2678;175.09881;1.1149194
28.2679;174.90119;1.1532258
28.268;174.90119;1.1512097
28.2681;174.11067;1.1491935
28.2682;173.51779;1.1491935
28.2683;172.13439;1.1491935
28.2684;170.94862;1.1612903
28.2685;168.37945;1.0987903
28.2686;166.60079;1.1350806
28.2687;163.83399;1.1008065
28.2688;162.05534;1.0766129
28.2689;159.88142;1.1290323
28.269;156.71937;1.0524194
28.2691;154.94071;1.1693548
28.2692;152.56917;1.1229839
28.2693;149.80237;1.1229839
28.2694;147.2332;1.1330645
28.2695;144.4664;1.1209677
28.2696;142.49012;1.1491935
28.2697;142.29249;1.1653226
28.2698;142.29249;1.1693548
28.2699;142.09486;1.1935484
28.27;141.50198;1.203629
28.2701;141.30435;1.2116935
28.2702;155.33597;1.3044355
28.2703;160.27668;1.2641129
28.2704;164.03162;1.2721774
28.2705;166.99605;1.2439516
28.2706;170.1581;1.25
28.2707;173.12253;1.2580645
28.2708;175.09881;1.2540323
28.2709;176.67984;1.2520161
28.271;177.47036;1.2459677
28.2711;178.06324;1.2298387
28.2712;178.4585;1.203629
28.2713;178.26087;1.2076613
28.2714;177.86561;1.2197581
28.2715;177.47036;1.1955645
28.2716;176.28458;1.1653226
28.2717;174.70356;1.1733871
28.2718;173.12253;1.1552419
28.2719;171.14625;1.1612903
28.272;168.37945;1.1028226
28.2721;166.60079;1.2137097
28.2722;164.62451;1.1653226
28.2723;162.25296;1.1532258
28.2724;159.68379;1.171371
28.2725;157.31225;1.1935484
28.2726;154.74308;1.1512097
28.2727;152.7668;1.1552419
28.2728;149.80237;1.2399194
28.2729;147.82609;1.2116935
28.273;146.64032;1.1895161
28.2731;146.83794;1.1673387
28.2732;146.83794;1.1471774
28.2733;146.64032;1.1834677
28.2734;146.44269;1.1834677
28.2735;146.64032;1.1814516
28.2736;160.27668;1.0846774
28.2737;164.42688;1.0967742
28.2738;168.18182;1.125
28.2739;170.94862;1.1229839
28.274;172.72727;1.1532258
28.2741;175.29644;1.1229839
28.2742;177.27273;1.1431452
28.2743;178.26087;1.0665323
28.2744;177.86561;0.83467742
28.2745;178.85375;1.0201613
28.2746;178.65613;1.1169355
28.2747;178.4585;1.0887097
28.2748;177.0751;1.0383065
28.2749;176.67984;1.078629
28.275;175.29644;1.1270161
28.2751;173.51779;1.0322581
28.2752;171.5415;1.0725806
28.2753;169.16996;1.0483871
28.2754;167.19368;1.078629
28.2755;164.62451;1.0927419
28.2756;162.64822;0.94556452
28.2757;160.47431;1.0604839
28.2758;158.10277;1.0725806
28.2759;155.73123;1.0806452
28.276;152.96443;1.0806452
28.2761;150.79051;1.0826613
28.2762;147.82609;1.0383065
28.2763;145.05929;1.0181452
28.2764;143.47826;1.0846774
28.2765;143.28063;1.1068548
28.2766;142.88538;1.1491935
28.2767;142.49012;1.0766129
28.2768;142.68775;1.1229839
28.2769;142.29249;1.1330645
28.277;158.89328;1.2278226
28.2771;162.45059;1.1955645
28.2772;165.81028;1.125
28.2773;168.18182;1.1330645
28.2774;169.96047;1.1653226
28.2775;172.33202;1.1572581
28.2776;173.91304;1.141129
28.2777;174.50593;1.1008065
28.2778;176.08696;1.3064516
28.2779;175.6917;1.2096774
28.278;175.49407;1.1834677
28.2781;174.90119;1.0866935
28.2782;173.71542;1.1572581
28.2783;172.52964;1.1612903
28.2784;171.5415;1.1330645
28.2785;169.96047;1.1471774
28.2786;167.98419;1.1612903
28.2787;165.81028;1.1552419
28.2788;164.22925;1.1431452
28.2789;161.46245;1.171371
28.279;159.48617;1.1673387
28.2791;156.71937;1.1733871
28.2792;152.37154;1.2157258
28.2793;151.77866;1.1391129
28.2794;149.40711;1.1673387
28.2795;146.44269;1.1774194
28.2796;144.26877;1.1854839
28.2797;144.07115;1.0967742
28.2798;143.47826;1.1471774
28.2799;143.083;1.1270161
28.28;143.083;1.1189516
28.2801;143.083;1.0846774
28.2802;156.12648;0.94354839
28.2803;160.27668;1.0383065
28.2804;164.03162;1.0524194
28.2805;166.99605;1.0383065
28.2806;168.7747;0.66532258
28.2807;172.72727;1.0725806
28.2808;174.90119;1.0685484
28.2809;176.48221;1.0544355
28.281;177.47036;1.0645161
28.2811;178.4585;1.0181452
28.2812;178.65613;1.0604839
28.2813;179.24901;1.0584677
28.2814;178.65613;0.98387097
28.2815;178.26087;1.1270161
28.2816;177.66798;1.0846774
28.2817;176.28458;1.0927419
28.2818;174.90119;1.1008065
28.2819;173.12253;1.1209677
28.282;170.75099;1.1310484
28.2821;167.98419;1.0725806
28.2822;165.41502;0.98387097
28.2823;163.43874;1.1169355
28.2824;161.66008;1.1008065
28.2825;158.69565;1.1270161
28.2826;156.52174;1.1189516
28.2827;153.55731;1.1169355
28.2828;150.98814;1.1209677
28.2829;148.22134;1.0685484
28.283;146.44269;1.125
28.2831;146.83794;1.1169355
28.2832;146.24506;1.0866935
28.2833;146.24506;1.108871
28.2834;145.8498;1.1048387
28.2835;145.05929;0.85282258
28.2836;159.28854;1.2600806
28.2837;164.03162;1.2217742
28.2838;167.58893;1.2157258
28.2839;170.35573;1.1794355
28.284;172.33202;1.1471774
28.2841;174.90119;1.1733871
28.2842;177.47036;1.1451613
28.2843;179.44664;1.2459677
28.2844;179.8419;1.4616935
28.2845;179.8419;1.3044355
28.2846;179.44664;1.1572581
28.2847;179.44664;1.2076613
28.2848;179.05138;1.2358871
28.2849;178.26087;1.2116935
28.285;176.28458;1.1149194
28.2851;175.29644;1.2379032
28.2852;173.32016;1.2177419
28.2853;171.14625;1.2177419
28.2854;169.36759;1.2379032
28.2855;166.99605;1.2278226
28.2856;164.42688;1.2419355
28.2857;161.85771;1.2056452
28.2858;159.09091;1.2258065
28.2859;156.71937;1.2358871
28.286;154.34783;1.2217742
28.2861;151.58103;1.2177419
28.2862;148.81423;1.2056452
28.2863;146.24506;1.2197581
28.2864;144.66403;1.1975806
28.2865;145.05929;1.3528226
28.2866;144.07115;1.233871
28.2867;143.47826;1.1693548
28.2868;143.47826;1.1975806
28.2869;143.47826;1.1854839
28.287;158.3004;1.0423387
28.2871;162.84585;1.1290323
28.2872;166.60079;1.125
28.2873;169.16996;1.1552419
