ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 13:40:05 400m





Relative time;HS4D-5(24422).Ch4;HS4D-5(24422).Ch3;HS4D-5(24422).Ch1;HS4D-5(24422).Ch2
s;V;V;V;V
2.6971;-0.040899796;0.59652707;76.992481;75.449102
2.69715;-0.11042945;0.54341164;76.992481;75.449102
2.6972;-0.200409;0.47803882;76.591479;75.0499
2.69725;-0.044989775;0.58835546;76.190476;75.0499
2.6973;-0.073619632;0.56792646;75.789474;74.251497
2.69735;-0.057259714;0.58426966;75.789474;73.852295
2.6974;-0.10224949;0.55158325;75.388471;74.251497
2.69745;-0.19222904;0.48621042;75.388471;73.852295
2.6975;-0.053169734;0.59244127;74.987469;74.251497
2.69755;-0.10633947;0.54749745;74.185464;72.654691
2.6976;-0.11042945;0.55158325;74.185464;73.053892
2.69765;-0.11860941;0.53932584;73.784461;72.654691
2.6977;-0.22494888;0.47395301;73.383459;72.255489
2.69775;-0.10224949;0.55566905;73.383459;71.457086
2.6978;-0.08997955;0.56384065;72.581454;70.658683
2.69785;-0.11860941;0.55158325;71.779449;70.259481
2.6979;-0.13496933;0.53524004;72.180451;70.658683
2.69795;-0.24130879;0.45760981;70.576441;70.259481
2.698;-0.12269939;0.54749745;71.378446;69.061876
2.69805;-0.11451943;0.55158325;70.576441;69.061876
2.6981;-0.098159509;0.56792646;70.175439;68.662675
2.69815;-0.200409;0.50663943;69.774436;68.263473
2.6982;-0.26584867;0.4494382;68.972431;67.864271
2.69825;-0.14314928;0.53932584;68.972431;67.864271
2.6983;-0.19222904;0.49846782;68.571429;67.065868
2.69835;-0.14314928;0.53524004;68.170426;67.065868
2.6984;-0.17586912;0.51481103;68.571429;66.666667
2.69845;-0.24948875;0.47395301;68.170426;66.267465
2.6985;-0.081799591;0.58835546;67.769424;66.666667
2.69855;-0.16359918;0.52706844;67.368421;66.267465
2.6986;-0.16359918;0.52298264;66.566416;65.469062
2.69865;-0.13496933;0.54341164;66.967419;65.469062
2.6987;-0.32310838;0.41266599;66.967419;65.469062
2.69875;-0.10633947;0.57201226;67.368421;65.469062
2.6988;-0.1595092;0.53932584;66.566416;65.469062
2.69885;-0.15541922;0.54341164;66.967419;65.868263
2.6989;-0.12678937;0.55566905;67.368421;65.469062
2.69895;-0.3190184;0.42492339;66.566416;65.06986
2.699;-0.11451943;0.57609806;66.967419;65.06986
2.69905;-0.16359918;0.54341164;66.566416;65.06986
2.6991;-0.1595092;0.55158325;66.566416;65.469062
2.69915;-0.14314928;0.55158325;66.566416;64.670659
2.6992;-0.27811861;0.45760981;66.566416;65.469062
2.69925;-0.13087935;0.56792646;67.368421;65.06986
2.6993;-0.028629857;0.63329928;67.368421;65.469062
2.69935;-0.11042945;0.58018386;67.368421;65.469062
2.6994;-0.14723926;0.55975485;66.967419;65.469062
2.69945;-0.27402863;0.46578141;66.967419;65.469062
2.6995;-0.13087935;0.57201226;66.967419;65.469062
2.69955;-0.044989775;0.63329928;67.368421;65.469062
2.6996;-0.1390593;0.56384065;67.368421;65.469062
2.69965;-0.14314928;0.56792646;67.769424;65.868263
2.6997;-0.21267894;0.52706844;67.769424;65.868263
2.69975;-0.08997955;0.61287028;67.769424;65.868263
2.6998;-0.12678937;0.58018386;67.769424;66.267465
2.69985;-0.19631902;0.53115424;67.368421;66.666667
2.6999;-0.15541922;0.54749745;67.769424;66.267465
2.69995;-0.18404908;0.54749745;67.769424;67.065868
2.7;-0.081799591;0.62104188;67.368421;65.06986
2.70005;-0.065439673;0.64147089;66.967419;66.267465
2.7001;-0.11042945;0.59652707;68.170426;66.666667
2.70015;-0.1799591;0.54749745;68.170426;66.666667
2.7002;-0.23721881;0.50663943;67.368421;65.868263
2.70025;-0.13087935;0.58018386;67.769424;66.267465
2.7003;-0.15132924;0.57201226;67.769424;65.868263
2.70035;-0.069529652;0.62921348;68.170426;66.267465
2.7004;-0.10633947;0.60469867;67.769424;66.666667
2.70045;-0.24948875;0.50255363;68.170426;66.666667
2.7005;-0.14314928;0.56792646;68.170426;66.666667
2.70055;-0.18813906;0.53932584;67.769424;66.267465
2.7006;-0.085889571;0.62104188;68.170426;66.267465
2.70065;-0.13496933;0.59244127;67.769424;66.267465
2.7007;-0.24539877;0.50663943;67.769424;65.868263
2.70075;-0.13496933;0.57609806;67.769424;66.267465
2.7008;-0.19631902;0.53932584;68.170426;66.666667
2.70085;-0.15132924;0.56792646;68.170426;67.065868
2.7009;-0.16768916;0.55566905;67.769424;66.666667
2.70095;-0.26175869;0.49029622;68.170426;66.666667
2.701;-0.14314928;0.58018386;68.170426;67.065868
2.70105;-0.17586912;0.55158325;67.769424;66.267465
2.7011;-0.16768916;0.56384065;68.170426;67.065868
2.70115;-0.10633947;0.59244127;68.170426;67.065868
2.7012;-0.28629857;0.47803882;68.170426;66.666667
2.70125;-0.15541922;0.57201226;68.170426;66.666667
2.7013;-0.12269939;0.58835546;68.170426;66.666667
2.70135;-0.14723926;0.58018386;67.769424;67.065868
2.7014;-0.073619632;0.62921348;68.170426;66.666667
2.70145;-0.28220859;0.48621042;68.170426;66.666667
2.7015;-0.1390593;0.58426966;68.571429;67.46507
2.70155;-0.12269939;0.58426966;68.170426;67.46507
2.7016;-0.18404908;0.55158325;68.972431;67.065868
2.70165;-0.09406953;0.61287028;68.972431;68.263473
2.7017;-0.29856851;0.47395301;69.373434;67.46507
2.70175;-0.12678937;0.59652707;68.972431;67.46507
2.7018;-0.17177914;0.56384065;68.972431;67.864271
2.70185;-0.19631902;0.53524004;70.175439;68.263473
2.7019;-0.13087935;0.58835546;69.774436;67.864271
2.70195;-0.33128834;0.4453524;70.576441;69.061876
2.702;-0.12269939;0.59244127;69.774436;68.662675
2.70205;-0.1390593;0.59244127;70.576441;69.461078
2.7021;-0.12269939;0.60469867;70.576441;68.662675
2.70215;-0.12678937;0.60469867;71.378446;69.461078
2.7022;-0.27811861;0.48212462;71.378446;69.860279
2.70225;-0.20858896;0.53524004;71.378446;70.259481
2.7023;-0.10224949;0.61287028;71.779449;70.658683
2.70235;-0.069529652;0.64147089;72.581454;71.057884
2.7024;-0.081799591;0.63738509;72.982456;71.057884
2.70245;-0.23721881;0.52298264;73.383459;71.457086
2.7025;-0.16359918;0.58835546;73.383459;72.255489
2.70255;-0.12269939;0.60469867;73.784461;72.654691
2.7026;-0.11451943;0.60878447;73.784461;72.255489
2.70265;-0.11042945;0.61287028;74.185464;72.654691
2.7027;-0.23721881;0.53932584;73.784461;73.053892
2.70275;-0.073619632;0.63738509;75.388471;73.453094
2.7028;-0.077709611;0.63738509;75.789474;73.852295
2.70285;-0.049079755;0.6578141;75.388471;73.852295
2.7029;-0.065439673;0.65372829;75.789474;74.251497
2.70295;-0.20858896;0.55158325;75.789474;74.251497
2.703;-0.08997955;0.63738509;75.789474;74.251497
2.70305;-0.065439673;0.65372829;76.190476;74.650699
2.7031;-0.09406953;0.63329928;76.190476;74.251497
2.70315;-0.065439673;0.65372829;76.591479;74.650699
2.7032;-0.13496933;0.61695608;76.190476;74.650699
2.70325;-0.049079755;0.6700715;75.388471;74.251497
2.7033;0.028629857;0.73135853;75.789474;73.852295
2.70335;-0.012269939;0.70275792;76.190476;73.852295
2.7034;-0.016359918;0.69458631;74.586466;73.453094
2.70345;-0.15132924;0.60469867;74.987469;73.852295
2.7035;-0.10224949;0.62104188;74.987469;73.852295
2.70355;-0.049079755;0.6618999;74.185464;73.053892
2.7036;-0.016359918;0.67824311;74.987469;72.654691
2.70365;-0.040899796;0.6618999;73.784461;73.053892
2.7037;-0.14314928;0.59244127;73.383459;72.255489
2.70375;0.057259714;0.73135853;73.784461;72.255489
2.7038;0.016359918;0.71092952;73.784461;71.856287
2.70385;0.020449898;0.71501532;72.982456;71.057884
2.7039;-0.012269939;0.68641471;72.581454;71.457086
2.70395;-0.11451943;0.60878447;72.581454;69.461078
2.704;0.024539877;0.70684372;72.180451;70.259481
2.70405;-0.0081799591;0.69867211;71.378446;70.259481
2.7041;0.044989775;0.73135853;70.977444;69.860279
2.70415;-0.0040899796;0.69050051;70.175439;69.061876
2.7042;-0.13087935;0.60469867;69.373434;68.662675
2.70425;-0.032719836;0.6659857;69.373434;67.864271
2.7043;0.024539877;0.70275792;68.972431;67.864271
2.70435;-0.012269939;0.67824311;68.972431;67.46507
2.7044;-0.028629857;0.6618999;68.170426;66.666667
2.70445;-0.11042945;0.59244127;67.368421;67.065868
2.7045;-0.036809816;0.64147089;67.769424;65.868263
2.70455;-0.012269939;0.6700715;66.967419;65.868263
2.7046;-0.032719836;0.6618999;66.967419;65.868263
2.70465;-0.057259714;0.64147089;66.967419;65.469062
2.7047;-0.13087935;0.58018386;66.165414;64.670659
2.70475;-0.024539877;0.6578141;66.967419;64.670659
2.7048;-0.036809816;0.64964249;66.566416;64.670659
2.70485;-0.053169734;0.63738509;66.566416;65.06986
2.7049;-0.077709611;0.61287028;65.363409;63.872255
2.70495;-0.17586912;0.55566905;66.165414;64.670659
2.705;-0.061349693;0.62104188;65.764411;63.473054
2.70505;-0.073619632;0.60878447;66.165414;64.271457
2.7051;-0.053169734;0.62512768;66.165414;64.271457
2.70515;-0.028629857;0.64147089;66.165414;63.872255
2.7052;-0.17586912;0.54341164;65.764411;64.670659
2.70525;-0.044989775;0.62921348;66.165414;64.271457
2.7053;-0.049079755;0.62921348;65.764411;63.872255
2.70535;-0.053169734;0.62512768;65.363409;63.872255
2.7054;-0.032719836;0.63738509;65.764411;64.271457
2.70545;-0.21267894;0.50663943;64.962406;63.872255
2.7055;-0.053169734;0.62104188;65.363409;64.271457
2.70555;-0.065439673;0.62104188;66.566416;64.271457
2.7056;-0.069529652;0.60878447;66.165414;64.670659
2.70565;-0.15132924;0.53932584;66.165414;64.670659
2.7057;-0.28220859;0.4494382;65.764411;64.271457
2.70575;-0.15541922;0.52706844;66.165414;64.271457
2.7058;0.21267894;0.81716037;66.566416;64.670659
2.70585;0.61349693;1.1521961;66.967419;65.06986
2.7059;0.67484663;1.258427;66.967419;65.469062
2.70595;0.22494888;0.91521961;66.967419;65.06986
2.706;-0.077709611;0.63738509;66.566416;65.06986
2.70605;-0.073619632;0.59652707;66.967419;65.06986
2.7061;0.0081799591;0.6700715;66.566416;65.469062
2.70615;0.065439673;0.71910112;66.967419;65.06986
2.7062;-0.016359918;0.6700715;66.566416;65.469062
2.70625;0.077709611;0.73953013;67.368421;65.868263
2.7063;0.065439673;0.71501532;66.967419;65.868263
2.70635;0.10633947;0.74770174;67.368421;65.469062
2.7064;0.032719836;0.69050051;66.566416;65.06986
2.70645;-0.098159509;0.60061287;66.967419;65.469062
2.7065;0.061349693;0.70275792;67.368421;65.868263
2.70655;0.085889571;0.72727273;67.368421;65.469062
2.7066;0.13087935;0.75587334;66.967419;65.868263
2.70665;0.085889571;0.73135853;66.566416;66.267465
2.7067;-0.057259714;0.62512768;67.368421;65.868263
2.70675;0.057259714;0.69458631;66.566416;65.868263
2.7068;0.049079755;0.70275792;67.368421;65.868263
2.70685;0.13496933;0.75995914;66.566416;65.469062
2.7069;0.12269939;0.74770174;66.967419;65.469062
2.70695;-0.028629857;0.64964249;66.967419;65.469062
2.707;0.069529652;0.70684372;66.967419;65.868263
2.70705;0.053169734;0.69050051;66.967419;65.868263
2.7071;0.11860941;0.74770174;66.967419;65.469062
2.70715;0.14314928;0.76404494;66.967419;65.868263
2.7072;0.032719836;0.67824311;67.769424;65.469062
2.70725;0.12678937;0.74770174;67.368421;65.469062
2.7073;0.1595092;0.76404494;67.368421;65.868263
2.70735;0.10224949;0.72727273;66.967419;65.06986
2.7074;0.10224949;0.71910112;67.769424;65.868263
2.70745;0;0.6578141;66.566416;65.868263
2.7075;0.11451943;0.73135853;68.170426;65.868263
2.70755;0.17586912;0.78447395;67.368421;66.267465
2.7076;0.13496933;0.75587334;67.769424;65.868263
2.70765;0.16359918;0.76813075;67.368421;66.267465
2.7077;0.0081799591;0.6618999;67.769424;65.469062
2.70775;0.10633947;0.71910112;67.769424;65.868263
2.7078;0.1595092;0.75178754;67.769424;66.267465
2.70785;0.12678937;0.73544433;68.571429;67.065868
2.7079;0.16768916;0.76404494;67.769424;67.065868
2.70795;0.036809816;0.6659857;68.571429;67.065868
2.708;0.13087935;0.73953013;68.170426;67.46507
2.70805;0.14314928;0.73953013;67.769424;67.065868
2.7081;0.12678937;0.73135853;68.571429;67.46507
2.70815;0.10224949;0.70684372;68.571429;67.46507
2.7082;0.044989775;0.6659857;68.571429;67.864271
2.70825;0.17586912;0.76404494;69.373434;67.864271
2.7083;0.16359918;0.75995914;69.774436;68.263473
2.70835;0.14723926;0.74770174;70.175439;68.263473
2.7084;0.09406953;0.70684372;70.175439;69.061876
2.70845;-0.0040899796;0.62512768;70.175439;69.061876
2.7085;0.15541922;0.74361593;70.576441;69.860279
2.70855;0.16768916;0.75178754;71.378446;69.461078
2.7086;0.23312883;0.80898876;71.779449;70.259481
2.70865;0.16768916;0.75587334;72.180451;70.658683
2.7087;0.016359918;0.64964249;72.180451;71.057884
2.70875;0.14314928;0.72727273;72.581454;71.457086
2.7088;0.16768916;0.74361593;72.982456;71.457086
2.70885;0.21267894;0.78447395;73.383459;71.856287
2.7089;0.17586912;0.75587334;74.586466;72.255489
2.70895;0.012269939;0.64147089;72.982456;72.255489
2.709;0.1799591;0.75587334;73.784461;72.654691
2.70905;0.18813906;0.75587334;74.586466;72.654691
2.7091;0.22494888;0.78447395;74.586466;73.053892
2.70915;0.18813906;0.75995914;74.987469;73.453094
2.7092;0.012269939;0.62921348;74.185464;73.453094
2.70925;0.23721881;0.79264556;75.388471;73.453094
2.7093;0.14723926;0.72318693;74.586466;73.453094
2.70935;0.19631902;0.75587334;75.388471;74.251497
2.7094;0.20449898;0.75995914;74.987469;73.453094
2.70945;0.049079755;0.65372829;74.987469;74.251497
2.7095;0.22494888;0.77221655;74.987469;73.053892
2.70955;0.14723926;0.71910112;74.987469;73.053892
2.7096;0.13087935;0.71092952;74.987469;73.453094
2.70965;0.16359918;0.73135853;75.388471;72.654691
2.7097;0.020449898;0.62104188;74.185464;72.255489
2.70975;0.069529652;0.64964249;73.383459;71.457086
2.7098;0.18813906;0.73953013;73.383459;72.654691
2.70985;0.20449898;0.75995914;73.383459;72.255489
2.7099;0.19222904;0.75178754;72.581454;71.856287
2.70995;0.028629857;0.62921348;72.581454;71.457086
2.71;0.0040899796;0.60061287;72.581454;70.658683
2.71005;0.098159509;0.6659857;71.779449;71.057884
2.7101;0.1595092;0.71501532;71.378446;69.860279
2.71015;0.15132924;0.71501532;71.779449;69.860279
2.7102;0.057259714;0.64964249;70.576441;69.860279
2.71025;0.15132924;0.71092952;70.977444;68.662675
2.7103;0.14314928;0.69867211;70.175439;69.061876
2.71035;0.12269939;0.69050051;69.774436;68.263473
2.7104;0.16359918;0.71910112;69.373434;67.46507
2.71045;0.049079755;0.64964249;69.373434;67.46507
2.7105;0.17177914;0.73135853;68.170426;67.065868
2.71055;0.18404908;0.73953013;68.170426;67.065868
2.7106;0.17586912;0.73135853;66.967419;65.868263
2.71065;0.15541922;0.71092952;67.769424;65.868263
2.7107;0.077709611;0.65372829;67.368421;66.267465
2.71075;0.10224949;0.6618999;66.566416;65.469062
2.7108;0.18813906;0.73953013;66.566416;65.469062
2.71085;0.200409;0.74770174;66.165414;64.271457
2.7109;0.16359918;0.71501532;66.566416;65.06986
2.71095;0.073619632;0.6578141;65.764411;65.06986
2.711;0.10633947;0.6700715;66.165414;64.271457
2.71105;0.15541922;0.71092952;65.764411;64.670659
2.7111;0.15541922;0.71092952;65.764411;64.271457
2.71115;0.19631902;0.73953013;65.764411;63.473054
2.7112;0.057259714;0.64555669;65.363409;63.473054
2.71125;0.15132924;0.71092952;64.962406;64.271457
2.7113;0.18404908;0.72318693;64.962406;63.872255
2.71135;0.17586912;0.73544433;64.561404;62.674651
2.7114;0.19631902;0.73544433;65.764411;63.872255
2.71145;0.065439673;0.65372829;65.764411;63.872255
2.7115;0.21267894;0.74361593;64.561404;63.473054
2.71155;0.20858896;0.74770174;65.363409;63.872255
2.7116;0.20449898;0.74770174;65.363409;63.872255
2.71165;0.22903885;0.75587334;64.962406;63.473054
2.7117;0.057259714;0.63738509;64.962406;63.872255
2.71175;0.16359918;0.70275792;65.764411;63.872255
2.7118;0.18813906;0.72318693;65.363409;64.271457
2.71185;0.18404908;0.72727273;65.363409;64.271457
2.7119;0.20858896;0.74770174;64.962406;63.473054
2.71195;0.073619632;0.65372829;65.363409;63.872255
2.712;0.18813906;0.72727273;66.165414;64.271457
2.71205;0.19222904;0.72727273;65.764411;64.271457
2.7121;0.19631902;0.73135853;65.764411;64.670659
2.71215;0.11451943;0.6700715;65.363409;64.271457
2.7122;0.065439673;0.63738509;65.764411;64.670659
2.71225;0.18404908;0.72318693;66.165414;63.872255
2.7123;0.20858896;0.74770174;65.764411;64.670659
2.71235;0.22494888;0.75178754;66.165414;64.271457
2.7124;0.14723926;0.68641471;66.165414;64.670659
2.71245;0.0040899796;0.58835546;65.764411;64.271457
2.7125;0.12678937;0.6659857;65.764411;64.670659
2.71255;0.11451943;0.6659857;66.165414;64.271457
2.7126;0.15132924;0.68641471;65.764411;64.670659
2.71265;0.16768916;0.71092952;66.165414;65.06986
2.7127;0.040899796;0.61287028;66.165414;64.670659
2.71275;0.1390593;0.68232891;66.566416;64.670659
2.7128;0.077709611;0.63738509;65.764411;64.271457
2.71285;0.13087935;0.6700715;66.566416;64.670659
2.7129;0.10224949;0.64964249;65.764411;64.271457
2.71295;0.028629857;0.60061287;66.566416;64.670659
2.713;0.081799591;0.63738509;66.566416;65.06986
2.71305;0.044989775;0.61287028;66.566416;64.271457
2.7131;0.069529652;0.62921348;66.566416;64.670659
2.71315;0.044989775;0.60878447;66.165414;64.670659
2.7132;-0.044989775;0.54749745;66.165414;64.670659
2.71325;0.024539877;0.58835546;66.165414;64.670659
2.7133;0.020449898;0.58018386;66.566416;64.670659
2.71335;0.053169734;0.60469867;66.165414;65.06986
2.7134;0.0040899796;0.57609806;66.165414;65.06986
2.71345;-0.077709611;0.52298264;66.165414;64.670659
2.7135;0.053169734;0.61287028;65.764411;64.670659
2.71355;0.081799591;0.64147089;65.764411;64.670659
2.7136;0.1390593;0.68641471;66.165414;65.06986
2.71365;0.085889571;0.64555669;66.165414;65.469062
2.7137;-0.044989775;0.54749745;65.764411;64.670659
2.71375;0.0040899796;0.58018386;66.165414;65.06986
2.7138;0.11451943;0.6618999;66.165414;65.06986
2.71385;0.053169734;0.62104188;66.165414;64.670659
2.7139;0.012269939;0.58835546;66.566416;65.469062
2.71395;-0.032719836;0.55975485;66.165414;65.469062
2.714;0;0.58018386;66.566416;65.06986
2.71405;0.085889571;0.64147089;66.967419;65.469062
2.7141;0.049079755;0.62104188;67.769424;65.469062
2.71415;0.053169734;0.62104188;66.967419;65.469062
2.7142;-0.069529652;0.53932584;67.368421;65.469062
2.71425;0.0081799591;0.58835546;66.566416;65.868263
2.7143;0.053169734;0.62921348;67.769424;66.666667
2.71435;0.061349693;0.64555669;67.769424;66.267465
2.7144;0.032719836;0.60878447;67.769424;66.267465
2.71445;-0.036809816;0.56384065;68.972431;67.065868
2.7145;0.024539877;0.62104188;68.170426;66.666667
2.71455;0.061349693;0.64555669;68.972431;67.46507
2.7146;0.057259714;0.64555669;69.373434;67.864271
2.71465;-0.053169734;0.55975485;69.373434;67.46507
2.7147;-0.073619632;0.54749745;69.373434;68.263473
2.71475;0.044989775;0.64147089;69.774436;68.662675
2.7148;0.085889571;0.6659857;70.977444;69.461078
2.71485;0.081799591;0.6700715;70.576441;69.061876
2.7149;-0.028629857;0.58835546;71.378446;69.461078
2.71495;-0.028629857;0.59244127;71.378446;69.860279
2.715;0.069529652;0.6618999;71.779449;70.658683
2.71505;0.085889571;0.67824311;71.779449;70.259481
2.7151;0.08997955;0.68232891;71.779449;71.057884
2.71515;0.065439673;0.6659857;72.581454;71.057884
2.7152;-0.020449898;0.60878447;72.581454;71.457086
2.71525;0.057259714;0.64964249;72.982456;71.457086
2.7153;0.10633947;0.69458631;73.383459;71.856287
2.71535;0.1390593;0.71501532;73.784461;71.856287
2.7154;0.073619632;0.6700715;73.383459;71.856287
2.71545;-0.016359918;0.61287028;73.383459;72.255489
2.7155;0.061349693;0.6578141;73.383459;72.654691
2.71555;0.098159509;0.68641471;72.982456;72.255489
2.7156;0.16768916;0.74770174;73.383459;73.053892
2.71565;0.14723926;0.73544433;73.383459;72.255489
2.7157;0.098159509;0.70684372;74.185464;72.255489
2.71575;0.21676892;0.79264556;73.784461;73.053892
2.7158;-0.18404908;0.47803882;73.383459;71.856287
2.71585;-0.59304703;0.12257406;72.982456;71.057884
2.7159;-0.61758691;0.065372829;72.180451;71.057884
2.71595;-0.38854806;0.26149132;72.982456;71.057884
2.716;0.14723926;0.69050051;73.383459;71.457086
2.71605;0.18404908;0.75178754;72.180451;71.457086
2.7161;0.073619632;0.69458631;72.581454;70.658683
2.71615;-0.069529652;0.55975485;71.779449;71.057884
2.7162;-0.20449898;0.46169561;71.779449;69.860279
2.71625;-0.15132924;0.48212462;71.378446;69.860279
2.7163;-0.077709611;0.54341164;70.977444;69.860279
2.71635;-0.044989775;0.57201226;70.977444;69.061876
2.7164;-0.049079755;0.58018386;70.175439;69.061876
2.71645;-0.10633947;0.54341164;70.175439;68.662675
2.7165;-0.069529652;0.57201226;69.774436;67.864271
2.71655;-0.069529652;0.56384065;68.972431;67.864271
2.7166;-0.032719836;0.58426966;68.571429;67.46507
2.71665;-0.10633947;0.53115424;67.769424;66.666667
2.7167;-0.18404908;0.48212462;67.769424;66.267465
