35,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
35,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
35,6	100.000000 	 0.022396 	 1.030220 	 1.052616 
35,7	100.000000 	 0.000000 	 1.041418 	 1.041418 
35,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
35,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
36	100.000000 	 0.011198 	 1.041418 	 1.052616 
36,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
36,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
36,3	100.000000 	 0.022396 	 1.030220 	 1.052616 
36,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
36,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
36,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
36,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
36,8	100.000000 	 0.022396 	 1.030220 	 1.052616 
36,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
37	100.000000 	 0.000000 	 1.041418 	 1.041418 
37,1	100.000000 	 0.000000 	 1.041418 	 1.041418 
37,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
37,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
37,4	100.000000 	 0.022396 	 1.030220 	 1.052616 
37,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
37,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
37,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
37,8	100.000000 	 0.022396 	 1.030220 	 1.052616 
37,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
38	100.000000 	 0.022396 	 1.030220 	 1.052616 
38,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
38,2	100.000000 	 0.022396 	 1.030220 	 1.052616 
38,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
38,4	100.000000 	 0.022396 	 1.030220 	 1.052616 
38,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
38,6	100.000000 	 0.022396 	 1.030220 	 1.052616 
38,7	100.000000 	 0.044792 	 1.007824 	 1.052616 
38,8	100.000000 	 0.022396 	 1.030220 	 1.052616 
38,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
39	100.000000 	 0.022396 	 1.030220 	 1.052616 
39,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
39,2	100.000000 	 0.000000 	 1.041418 	 1.041418 
39,3	100.000000 	 0.022396 	 1.030220 	 1.052616 
39,4	100.000000 	 -0.044792 	 1.097409 	 1.052616 
39,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
39,6	100.000000 	 0.011198 	 1.030220 	 1.041418 
39,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
39,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
39,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
40	100.000000 	 0.011198 	 1.041418 	 1.052616 
40,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
40,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
40,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
40,4	100.000000 	 0.022396 	 1.030220 	 1.052616 
40,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
40,6	100.000000 	 0.022396 	 1.030220 	 1.052616 
40,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
40,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
40,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
41	100.000000 	 0.011198 	 1.041418 	 1.052616 
41,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
41,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
41,3	100.000000 	 0.022396 	 1.030220 	 1.052616 
41,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
41,5	100.000000 	 0.000000 	 1.041418 	 1.041418 
41,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
41,7	100.000000 	 0.000000 	 1.041418 	 1.041418 
41,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
41,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
42	100.000000 	 0.011198 	 1.041418 	 1.052616 
42,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
42,2	100.000000 	 0.022396 	 1.030220 	 1.052616 
42,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
42,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
42,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
42,6	100.000000 	 0.000000 	 1.041418 	 1.041418 
42,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
42,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
42,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
43	100.000000 	 0.022396 	 1.030220 	 1.052616 
43,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
43,2	100.000000 	 0.000000 	 1.041418 	 1.041418 
43,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
43,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
43,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
43,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
43,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
43,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
43,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
44	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,6	100.000000 	 0.022396 	 1.030220 	 1.052616 
44,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
44,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
45	100.000000 	 0.022396 	 1.030220 	 1.052616 
45,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
